batch_id,production_line,weight,baking_time,cooling_type,cooling_time,decoration,decoration_type,decoration_time,additional_cooling_time
6ac05922-f44c-462e-a27f-72d02edbe05f,1,517,10.3,rack,15.3,yes,glace,4.1,94.6
d5cff19a-0c60-4adb-9cc3-bd7cf8f02838,1,529,10.5,rack,14.5,yes,glace,4.4,75.9
23c2b522-1dd5-4225-9692-fc772e771291,2,504,11.3,conveyor,6.8,yes,fondant,5.5,
f60f1f9c-77c8-4f8d-8e38-4fce0d9dee55,2,510,9.7,conveyor,9.9,yes,fondant,5.4,
1765c338-5880-4134-a69b-b0ed7f5547b4,1,531,12.2,rack,16.0,yes,fondant,6.9,
7c3c09fd-e832-4381-976a-6f795476cc51,1,534,9.4,rack,16.2,no,,,
3096eefa-f9f8-465a-a1b9-10d9c9558871,1,524,12.2,conveyor,6.8,yes,glace,4.0,98.5
b59eedf4-9851-449a-8e5c-21edaf6663d7,1,506,9.5,conveyor,6.3,yes,sprinkles,2.2,
d0f01116-6e09-45b3-b6ab-57a123cc7e78,1,523,10.6,conveyor,5.2,no,,,
e0214913-5de1-4ecb-9eae-0cdabef01c55,1,529,11.4,rack,14.9,yes,sprinkles,1.6,
de6c695d-36fe-494a-903e-0cb596e99980,1,534,10.6,conveyor,5.1,yes,glace,3.5,112.9
c47eed0e-4357-4d68-979b-645375f5fff0,1,548,13.3,conveyor,5.8,yes,fondant,5.0,
d3e74e36-6659-4227-9676-8b6722e940b2,1,524,12.7,rack,15.5,yes,glace,3.6,89.1
ab18574d-5942-47c4-b50c-3a1d1a87e52e,2,500,9.0,rack,14.4,no,,,
3a237a27-1312-4d6d-9ff3-a2f2cfaf61ac,2,492,12.1,conveyor,8.4,yes,sprinkles,2.1,
711a7e1b-4918-4633-a26c-ffdcc88a556a,2,541,10.3,conveyor,5.5,yes,glace,3.4,79.8
9a1b1a2a-8c3a-4c65-bf36-d78f44208a62,2,531,11.1,conveyor,7.8,no,,,
7c56f6d9-a0da-4757-ab20-061c9b1da0a7,1,527,9.7,conveyor,5.4,yes,glace,3.4,76.3
a047f674-f5de-45f1-bc2a-fb7bb7c53e8d,2,536,10.7,rack,13.5,no,,,
1b8f09f2-e7ec-4818-9853-21708cc5c5f2,2,528,12.7,conveyor,7.4,yes,fondant,6.9,
1ba6b5f5-5403-4738-a3e4-a33d64aab059,1,507,9.0,rack,12.7,yes,sprinkles,2.1,
316db8a2-045f-43d2-8280-757d5c7cb383,1,518,10.8,conveyor,6.5,yes,fondant,7.1,
1a15ea2f-0c4e-4fbd-b34a-e6fc824b1327,2,514,10.4,conveyor,9.0,yes,sprinkles,1.8,
be967092-2347-4e69-b882-791020a99643,2,523,13.2,conveyor,6.3,yes,sprinkles,1.8,
ffbe1274-65ba-48e8-81a9-fde923bd304c,2,512,11.9,conveyor,9.4,yes,glace,3.7,82.6
bf655dbd-9e00-407e-be68-fd72d028cc4b,2,510,9.8,rack,16.3,yes,glace,3.7,92.2
a3a206d2-85ef-4551-9025-0a7cdd86f180,1,503,10.1,conveyor,8.7,no,,,
1d8c83cb-0165-47b8-a0e6-a9bccbf12ff1,2,517,9.0,rack,16.1,yes,fondant,7.2,
29a16bd5-e2ed-4117-bf38-d646f5d60b6a,1,535,10.2,rack,14.4,yes,fondant,7.5,
2881311c-4cf0-4f7c-a88d-cd437dadc673,1,521,10.3,conveyor,6.2,yes,fondant,5.6,
6232ba3a-fa41-44f2-8e31-72e324057fa2,1,520,11.3,conveyor,6.0,no,,,
61685bf2-721b-4ca7-b029-b15ac6e25f74,2,523,11.0,conveyor,6.7,yes,glace,3.8,70.3
662111b3-835c-408c-b69a-755c3554bcbe,2,533,10.3,rack,13.7,no,,,
769b44df-76a9-408a-a59a-abc7ddb2415c,1,505,8.4,rack,12.3,yes,sprinkles,1.9,
a835e3bf-90e1-4992-8fe7-0aef12d10167,1,511,11.5,rack,15.3,yes,fondant,6.1,
89abb8f9-22aa-4837-b816-74515372b303,2,530,11.2,rack,16.2,no,,,
4d0a8046-f104-429b-93e3-48c4b90a3585,1,516,10.8,rack,13.6,yes,fondant,5.0,
cbe13262-24c3-45b4-81c3-308d36c17c23,1,518,11.8,rack,16.1,no,,,
991ec2ff-c03d-4297-a86e-22a16299ce82,1,537,11.6,rack,12.8,no,,,
ccbd37ed-47ff-462d-88af-85fe6beb693c,1,515,,conveyor,9.7,yes,sprinkles,2.0,
dd8981f5-d722-4cf9-9ed7-abb21d56c804,1,522,11.4,rack,15.8,yes,sprinkles,1.8,
6023af54-2cee-4be2-be94-ed6cd6665e19,1,539,10.3,conveyor,7.7,no,,,
37ca8d8f-d81f-40aa-86c2-d4862b2e989e,2,525,11.5,rack,14.2,yes,fondant,6.1,
0ab0d369-1801-402a-8a4e-26c5e1e50311,2,518,9.3,rack,9.9,no,,,
e0453197-7e54-40ca-8cd1-718569f6b869,1,508,10.8,conveyor,9.9,yes,glace,3.7,83.8
366c8a03-dc95-4399-a7d5-ca51efe35e8a,2,522,12.2,rack,19.9,yes,fondant,6.0,
ceadf90e-6ed4-4b92-832f-ea8cd2efcd7b,2,519,10.6,rack,15.7,yes,sprinkles,1.8,
5bbae34c-238a-4c4d-a658-0af75d442277,1,516,10.0,rack,13.0,yes,sprinkles,1.8,
e415a5da-36e6-4eb8-8dd9-66fe58fdcfc2,2,535,11.8,conveyor,8.2,yes,fondant,6.1,
f0249c28-3c17-4387-b7cd-8e86193a3f22,2,513,12.8,conveyor,8.5,yes,fondant,7.5,
c212b5b3-f506-4d21-b0e9-48ad2ce4ef08,2,516,11.2,rack,15.1,yes,fondant,6.2,
ef16c467-189d-47e8-abec-c781aa7ca1b7,2,481,10.4,rack,14.0,no,,,
2544e0b3-b851-4a02-92bd-a946b989ec2e,2,522,12.3,conveyor,6.3,no,,,
cbdfa854-4bb8-46d7-97f5-e6057b4513cf,2,513,11.9,conveyor,5.2,yes,sprinkles,2.2,
6a2c0f49-e111-43c3-8c03-8dd6e2f0e83b,1,528,10.6,rack,16.7,yes,glace,3.3,88.6
29b99caa-253a-47e7-8dd4-571ce4261746,1,521,10.9,conveyor,7.2,yes,sprinkles,2.2,
91baceff-124c-4104-95f0-b451e7bc69b5,2,501,11.2,rack,15.9,no,,,
f9c20085-8a79-44e2-9c4a-6f92793993ff,1,527,10.6,conveyor,9.4,yes,sprinkles,2.0,
ca06c559-705e-48e1-b0b7-d734188eb12d,1,526,11.3,rack,16.9,yes,fondant,5.0,
83671cc1-d218-4d12-8cef-391940ff8bb1,1,522,9.6,rack,13.3,yes,sprinkles,2.0,
90795ad3-b7cc-43eb-a149-08a036487aa7,2,511,10.2,conveyor,8.2,no,,,
77685f47-6f9a-4d9b-941d-fb9b9e5a098e,1,533,10.8,rack,12.0,no,,,
c66d47d4-7696-4467-b368-e4c1d35a1134,1,507,11.4,conveyor,9.8,no,,,
4d6dfa4e-6094-480d-8ae0-8beb41c7ce4e,2,520,11.9,conveyor,7.1,yes,sprinkles,1.7,
2c21507b-3cfd-47c3-8b35-9d984487aaad,1,522,10.4,rack,16.7,yes,fondant,4.9,
17d3285b-183f-479a-859f-c39413288e0f,1,520,11.9,conveyor,6.9,yes,glace,4.1,100.6
622ff452-297b-41f5-aba5-940d73a66675,2,516,10.0,rack,15.0,yes,fondant,6.1,
412045ed-4bd9-40f1-9abf-b6ba0f357674,2,528,10.7,conveyor,9.3,yes,glace,3.7,102.2
70a6786b-1ce4-4257-a432-e415ecab415a,1,512,10.8,conveyor,9.0,no,,,
080e1a65-e8ff-4934-9474-575512804d06,2,530,9.8,conveyor,8.0,yes,fondant,7.4,
1a7cb822-3a4f-449a-9e70-3573d0deb210,2,489,12.0,conveyor,6.1,yes,glace,3.3,66.5
6a114f3b-025e-44b9-b262-a75e10d316fa,2,529,12.5,rack,14.7,yes,glace,4.3,78.9
de38d336-f058-440d-98f1-75fe31388593,1,540,8.2,rack,13.6,yes,sprinkles,2.0,
0715e525-930a-4fe2-89e2-e1725cb3942c,1,522,9.7,conveyor,9.6,yes,glace,4.9,75.7
a0d824b9-93f7-4e87-8007-7778e7c946be,2,500,8.9,conveyor,5.3,no,,,
4b7baff7-7802-4ea2-b3d3-134c9227cff2,2,503,10.5,conveyor,9.8,no,,,
a1b8fd02-b941-4b8f-a940-784ce935bcab,1,519,10.4,rack,10.5,yes,fondant,6.3,
e4330b5c-55a0-4763-97aa-46d0d4c1e3ab,1,522,8.9,conveyor,7.3,no,,,
be1813d6-a595-436b-a1f9-1110718a60b6,2,504,10.5,rack,13.7,yes,glace,4.2,82.2
5c68dc90-469a-4f9a-b077-37bcef530e2c,1,527,12.1,conveyor,6.9,yes,glace,3.7,77.3
059de41b-a43a-4978-9fd4-370e4dbd8dc4,1,519,11.1,rack,14.0,yes,fondant,6.3,
8e5d0a2f-a893-4d1e-a392-a87fd1b06e9a,1,520,10.0,rack,16.3,yes,sprinkles,2.0,
ed704b50-5ecc-43cf-b132-fa8cdf05b4c6,1,527,10.8,conveyor,9.1,no,,,
e6d320be-11ae-439e-8843-f0004d9ac9cc,2,521,12.5,conveyor,5.1,yes,glace,3.8,89.0
ade0612a-40b4-4bee-8e79-f7ed4460dbf8,1,528,11.6,conveyor,6.2,yes,glace,3.5,69.9
5cfd1fd6-c4f9-4961-9cd9-a632d23a3e8c,1,512,10.9,conveyor,5.1,yes,sprinkles,2.1,
76148dd8-eaa3-49e5-900c-008f7042f21a,1,521,11.3,conveyor,7.9,yes,glace,3.4,97.6
b5b7160f-6514-41a9-bbfa-277cc0fc525a,2,520,11.0,rack,18.9,no,,,
b8160287-8c6e-4e45-a9d6-f2c688e40453,2,542,11.3,rack,15.7,yes,sprinkles,2.3,
d9f019e3-3eb5-45a2-8cd1-26f525b9170e,2,517,12.8,conveyor,7.3,yes,fondant,5.5,
1c9f07d3-7c2a-4108-9a94-0e0edd64575e,1,521,11.6,conveyor,5.6,no,,,
4a5771fa-106c-48cc-a15b-ddaa30181acf,1,508,12.1,conveyor,7.9,no,,,
b77d0a48-f796-4afc-b7a9-48138e531e08,1,509,11.4,rack,14.8,yes,fondant,7.8,
0be25afc-c41f-4447-97dd-189f54f4fb3d,1,515,12.1,rack,15.0,yes,sprinkles,2.2,
290518f2-e7fa-404e-bbfd-220aeed06353,1,526,11.1,conveyor,8.0,yes,glace,4.0,98.4
14bf9e1b-9d69-40be-be04-5da38a9aae18,1,503,11.2,rack,12.4,yes,sprinkles,1.9,
b7600f98-3710-4e65-aefa-168549d994a1,1,511,12.0,rack,16.7,yes,fondant,7.9,
39e0f5a2-7cff-461c-82f7-0a69d2cef942,1,500,13.4,rack,10.8,yes,sprinkles,1.7,
50839a1e-2b68-45f2-bb49-20d0bb1745d3,2,518,12.5,conveyor,8.6,no,,,
5ef3f66a-d365-4c67-a4f7-678a1b9c595c,2,507,11.4,conveyor,5.0,no,,,
576e5c0c-0a6f-40d3-af93-2064c735a4b0,1,518,10.4,rack,12.7,yes,sprinkles,2.0,
627ac726-30ec-488b-a314-3e5c56282c96,2,512,10.9,conveyor,8.4,yes,fondant,5.3,
1336113d-8d5b-4554-91a1-cc00e85ee6d0,2,523,10.7,rack,14.2,no,,,
53e25560-d4b7-43ee-843b-a3dd6a7a597c,1,542,12.7,conveyor,6.1,yes,glace,3.5,68.6
0c77b3fe-c211-4be3-a736-47735f14a6de,2,517,11.1,conveyor,8.2,yes,sprinkles,1.7,
a62c746a-c6cf-4242-b7e4-7d8d47d7c0a5,2,513,10.8,rack,15.7,yes,fondant,5.1,
e7de1fd8-a202-47be-9136-a905f9217cbb,1,549,9.6,rack,12.4,yes,glace,4.4,102.6
fe4fa61c-7aca-4a97-bc0e-eea6e3650518,1,523,8.9,rack,11.6,yes,fondant,6.7,
b07ce4e5-d66b-40fd-9ba6-84cb4a213474,1,526,10.7,rack,13.4,no,,,
a6ece949-2a75-4b16-b3df-706567608cdc,1,518,10.3,rack,15.4,no,,,
d4c79ba0-4991-495d-885a-322545defa50,1,526,9.2,conveyor,5.2,yes,sprinkles,2.0,
656dd8a6-112d-45d0-9590-49b50c4b7b9f,2,518,12.1,rack,14.0,no,,,
39e55b4b-bf41-47cb-9f5c-1e90c9244acc,1,520,11.9,rack,12.3,no,,,
fc2ae19e-6275-44cc-bdf9-6b033040bcaf,2,521,12.2,rack,15.8,no,,,
3f472932-2392-4aa9-ac5c-60f2d908b3aa,2,525,11.7,rack,14.0,yes,sprinkles,2.1,
f7f7883c-7d61-4030-98d4-18ecd8127e89,2,514,10.9,conveyor,6.6,no,,,
,1,514,11.9,rack,17.2,yes,glace,5.0,86.8
b6e9d3ba-5026-422e-a277-22130a4a6a23,1,526,11.8,conveyor,7.3,yes,glace,4.3,88.0
7daad275-1e15-477e-a03c-9982787397ad,1,523,9.6,conveyor,5.6,yes,sprinkles,1.8,
79bbac82-45dd-483d-a012-ea0de56ebb8c,2,506,12.1,conveyor,7.0,yes,sprinkles,2.0,
f380c671-d6fd-491c-8660-51e159d235fb,1,520,10.8,rack,13.1,yes,sprinkles,2.3,
0142cdf3-7fea-4ee1-8ccb-7bf9d6d405cc,2,519,10.5,conveyor,7.4,yes,glace,4.7,85.0
9cdf1e31-1a99-47e2-a592-d5b8e50965c0,2,529,12.0,conveyor,5.9,yes,fondant,5.7,
f98a7698-42c2-41f7-8183-b9420b465efd,2,514,11.4,conveyor,8.0,yes,sprinkles,2.0,
7e018797-764c-4517-9210-d10102ff62fd,1,518,12.3,conveyor,7.2,yes,glace,4.5,83.0
0aec8df1-8004-43e0-84a2-7b126ccf53f4,2,524,12.2,rack,13.3,no,,,
0aec4b72-8876-4b4f-9b5f-e65627bd4380,2,509,11.1,rack,10.0,yes,fondant,6.4,
ad606821-15af-4c84-ae3b-23ab0da16466,1,528,11.3,rack,14.8,yes,glace,3.4,83.1
eed7f39c-8401-4265-b14c-b0524491ffcf,1,546,11.1,rack,13.1,no,,,
ffae2b89-97aa-4341-afdf-608403e05824,2,503,10.6,conveyor,8.7,yes,glace,4.8,80.8
b221afaa-4355-4084-b0cf-5220c25c5b2b,1,516,9.6,conveyor,8.9,no,,,
2467fe18-c1b3-4d4f-8458-128f957c8fd7,2,496,10.6,conveyor,5.1,yes,sprinkles,1.9,
444593a1-410b-4f9e-bb69-7de7e2ca572a,1,513,11.3,rack,13.4,no,,,
8c660b39-2be5-4644-acdf-8d3f293b9bff,1,538,8.2,conveyor,7.0,yes,fondant,5.9,
1e0b28b4-20db-437d-8490-e3ed8691fc24,1,523,10.5,rack,14.0,yes,glace,3.6,83.0
0a62a7ea-01c4-4094-9e33-7601eb062797,2,509,8.9,conveyor,5.0,yes,sprinkles,2.1,
5f2eaa24-dc23-40e4-9160-326a305afa44,2,523,11.5,conveyor,6.7,yes,sprinkles,2.2,
8884e45e-fd45-4133-a025-d6fac33b1442,2,518,14.8,conveyor,7.1,yes,sprinkles,2.2,
03f08aca-1a85-48f3-a946-36b357480835,2,504,8.8,conveyor,7.2,no,,,
6cd567ba-54e3-46c0-a6b5-bff8418136db,2,525,11.1,rack,16.1,yes,glace,4.3,92.7
24ff0afa-4c4f-464c-b734-42d07b76d0e3,2,522,9.3,conveyor,9.7,yes,glace,3.8,75.3
431f4ab2-8b8a-45c0-be49-dc8c144123fa,2,510,11.5,conveyor,9.2,no,,,
b3c0b063-1602-4795-90a5-bc0d2f8a1a27,2,533,11.8,rack,15.2,yes,fondant,5.8,
bdfa4b40-7d07-4602-97db-d9603f67523c,1,528,11.3,conveyor,6.5,no,,,
ce8a78b8-a0a5-4f87-81c3-9920fd65b992,2,516,11.3,rack,9.7,yes,sprinkles,2.1,
5155f234-e9dd-4840-bdbe-46c14190064f,1,518,12.2,conveyor,8.3,no,,,
3644c38a-2211-44d8-9329-6e195230b10b,2,504,10.1,rack,15.4,no,,,
0ad5ef81-d925-44e1-8708-6c77063af6d1,1,530,12.3,rack,15.6,yes,glace,3.6,98.1
8fcc8e6e-8c8e-481f-898c-49fa70d72a44,1,490,11.5,conveyor,7.5,no,,,
077a36b6-7608-48f9-ad57-a9c2a8bff06e,1,511,9.7,rack,17.0,yes,sprinkles,2.0,
ebdc3c4d-c5a5-40c3-94c7-90cdf1866573,1,522,10.8,conveyor,5.8,yes,fondant,5.7,
,2,499,9.4,rack,15.0,no,,,
ae7d94e3-bd34-454a-b0f3-0d1d4515a03b,1,507,13.4,rack,16.4,yes,fondant,6.0,
54318e8a-49e0-45a3-8b6a-9a7dd0c6f1ed,2,523,9.5,conveyor,9.0,yes,sprinkles,2.3,
365c1814-9b14-4e7e-85fe-209f6785704f,2,517,10.5,rack,14.1,no,,,
0936146b-9ed1-4e0f-bf6d-ef3172394893,2,512,12.2,rack,12.1,no,,,
76ba4bd8-3101-401a-9242-adf45da01cef,1,532,11.3,conveyor,6.2,no,,,
6274e4f4-3aae-4af1-8745-cca77c5d7ae7,1,511,9.7,rack,17.0,no,,,
9dbfaccb-a19e-4eb1-a575-6c5b06ebaedf,2,531,10.2,conveyor,5.7,no,,,
aed8b6ae-483f-41dc-ab8d-67adb39da09e,1,546,10.7,conveyor,7.2,yes,sprinkles,1.7,
31ac5895-51e2-4679-a24e-0571b83538cf,2,502,12.0,rack,19.0,yes,sprinkles,2.2,
50ea0570-0b32-4716-a052-9916352ff0ef,2,518,12.5,rack,18.3,yes,glace,3.3,88.6
619fc99f-ee32-460c-aba1-c8211603d621,2,522,9.0,rack,13.1,no,,,
695453dd-0345-4ad1-b3ed-54ba82bb9cd1,2,509,10.6,rack,18.2,no,,,
9e9a8935-12a8-49bc-a6b5-691d84ecdbea,1,515,11.6,rack,14.0,yes,fondant,7.0,
e6f7163a-9ae1-49e0-9081-411771f9126e,1,525,10.8,conveyor,6.8,yes,glace,3.9,92.2
99e8431c-934e-48b1-8a90-e1379f7449b3,1,533,11.6,conveyor,5.8,yes,sprinkles,2.0,
3e888d10-3d78-49fc-b5f7-614f43fd9447,1,517,11.4,rack,16.1,yes,sprinkles,1.7,
1f40c766-8f80-4a6e-a62f-f640d33ea2a4,2,524,12.0,rack,16.0,yes,sprinkles,1.8,
107759a5-e23b-4d72-92d6-574868d73195,2,495,9.2,conveyor,9.3,yes,fondant,6.6,
0b60f80c-0660-42eb-ac2b-fe2f22fb42e6,2,505,11.3,conveyor,5.3,yes,fondant,7.5,
ccf5fcf6-8fa0-4045-9053-1853a910ce01,2,522,12.3,rack,14.2,no,,,
29594d67-06ba-4190-95d1-cc2dc76f0b3e,2,498,12.1,conveyor,9.5,yes,fondant,5.5,
9f4eddca-97ac-4ef7-882a-fbcbd87c5383,1,529,11.3,conveyor,6.5,yes,fondant,6.3,
ad0e4f2a-69cf-4d45-9618-924e6de5f33d,2,501,8.8,rack,13.9,no,,,
33d4bbe8-4d7a-4d5d-8452-89c91ce6cce4,2,500,12.4,conveyor,9.0,yes,fondant,6.3,
00df81ee-36f0-4c51-8cc1-f1e60be77825,1,508,10.7,rack,14.7,no,,,
316d45c2-022b-40c6-8524-8b5a2c4f98d9,2,518,10.7,rack,12.3,no,,,
83bf8dec-3456-4a07-9254-5f38d72be692,2,524,9.9,rack,16.4,yes,fondant,5.7,
d4bedda7-2481-48dd-985c-cf7a5a613731,2,521,12.4,rack,16.0,yes,sprinkles,1.8,
abcec24c-d7dd-4c2d-92c7-66910f6a9a29,2,503,11.2,rack,14.7,yes,glace,4.0,53.9
fe54d130-c85f-44b3-bfc3-a88322ba9ebd,2,511,7.0,conveyor,9.9,yes,glace,3.6,79.7
9b3ec8d6-e2ba-415f-b9cc-c75331fe80bf,1,509,10.6,rack,14.0,no,,,
5906b29e-a11b-4d9a-a5aa-567d07e3d66f,1,516,10.5,conveyor,5.7,yes,glace,5.0,95.0
0870a3c4-b132-44c1-ad56-e6db7f7e91ee,1,503,10.1,rack,15.3,yes,fondant,6.5,
02de409a-661f-41d3-a354-dc89336ab08d,1,523,9.6,rack,13.8,yes,glace,3.7,97.4
6496ef0e-e1ba-43d6-9ba3-e60ed4d373bd,1,513,13.4,rack,15.3,yes,fondant,5.4,
f8300d46-2123-4053-b13e-9b392d911610,2,527,11.3,rack,16.7,yes,sprinkles,2.0,
63eebb56-19fd-4523-9e58-978a33cdcfd0,2,522,11.9,rack,13.0,no,,,
459c054e-3795-461a-9b62-5002e07794a1,2,517,10.5,rack,16.9,yes,fondant,6.4,
e89ef358-310e-4992-a076-49d3eac34609,2,520,10.9,rack,19.0,yes,glace,4.2,90.9
e0d13432-0e83-4633-be31-fabf4c8f0ed8,1,534,10.1,rack,11.8,yes,sprinkles,1.8,
483146e3-41dc-4d88-b714-85fc1f0c7d98,1,528,11.3,conveyor,5.1,no,,,
403e4a33-81a3-4cf3-bd07-0d7d09f33204,2,525,12.4,rack,13.7,yes,fondant,4.0,
676a4465-ff6d-4dc0-9164-c6bc658d95ca,1,522,11.4,conveyor,6.0,yes,fondant,5.6,
3434441a-a96d-4b8f-9139-e09544793370,1,531,10.4,conveyor,8.4,yes,sprinkles,1.8,
e3a9d951-ddf0-40c9-9fe7-78e219465d89,1,518,12.5,rack,16.8,yes,glace,3.1,88.0
e6ce6b73-e31f-40ed-9aa8-7c67bded5ffb,2,504,12.5,rack,17.1,yes,glace,4.2,84.9
5d006743-cdd0-4ff6-a85c-b10ff04309fa,2,518,11.5,conveyor,8.5,yes,glace,3.8,83.1
66030cdc-6418-4369-88ba-ff67b2d23e94,2,508,11.0,conveyor,6.6,yes,glace,4.5,65.3
91df1e4f-2ef3-4209-a656-ed91170febd8,1,504,10.5,rack,18.0,no,,,
192752d1-4eb7-48c3-acfa-3a7efbae742f,2,531,10.0,conveyor,6.8,yes,glace,4.0,88.6
14298dae-ddb7-4a24-b079-dd0d4f5e5f35,2,511,10.7,conveyor,7.9,yes,fondant,4.0,
ca14b215-edf7-43f5-a089-2bcb29ae11f4,2,504,9.9,conveyor,5.7,no,,,
96542658-8ad2-42c2-8baf-155c963858c9,2,498,11.7,conveyor,6.9,no,,,
43244d3c-f2b3-492d-a4ae-de83818bbb98,2,514,11.9,conveyor,5.8,yes,sprinkles,2.2,
887d3ecd-4a83-4840-bc5d-aa9cd4edb7fe,2,510,10.6,conveyor,5.2,yes,fondant,5.3,
0a0603c8-cf13-440b-b879-03dc0289c8f7,1,525,11.5,rack,17.2,yes,fondant,7.1,
b428d3d1-e592-486b-9c39-977ea46fe150,2,520,11.3,rack,10.7,yes,sprinkles,1.9,
5c664bc8-27fa-406e-8cef-da6d46de6004,1,542,9.7,conveyor,6.5,yes,glace,3.5,97.3
7a167933-33d6-4660-9009-695b0b46906f,1,520,11.7,conveyor,6.6,no,,,
26c3b77a-b57f-4838-9178-b6b9a9a95ba7,1,538,9.7,rack,15.5,yes,sprinkles,1.7,
824142dc-1e51-4a0c-8cc3-269283141b5b,2,519,9.3,rack,13.2,yes,fondant,5.5,
7c05539e-2c94-40a4-bc6a-e75ba6b0f34d,2,517,10.5,rack,14.7,no,,,
51e81696-eb10-4942-ba98-2d3c8250ddd2,2,519,13.0,rack,15.9,yes,sprinkles,1.8,
da6556d2-63c8-4a9f-b190-10db7ac6d527,2,505,9.5,conveyor,5.4,yes,sprinkles,2.0,
94dd9c26-9bf4-4707-a810-fc40488fff35,2,504,10.1,rack,13.9,yes,glace,4.2,86.9
30c4358d-ca1d-4576-920e-243c0cfa9998,2,516,9.9,conveyor,8.0,yes,glace,4.2,71.8
f235215e-8d8e-4851-b325-455c84fb1d60,1,506,15.2,conveyor,8.2,yes,fondant,5.0,
65cdf006-5339-4a01-aca4-4cc356590881,2,517,10.2,conveyor,9.0,yes,fondant,5.1,
bc2aeee9-8f44-43ac-abd6-a5dd73187b56,2,522,9.8,conveyor,5.4,yes,sprinkles,1.8,
0337b01e-389c-40c1-a102-8bb64ad2135c,2,517,12.1,conveyor,9.0,no,,,
477f8791-f57d-4dc4-9cbc-029096b647ce,1,511,11.1,conveyor,9.2,no,,,
5ab4b36c-9c3e-4539-a9bd-2f84f87daf6f,1,506,11.7,conveyor,6.3,no,,,
cccd79f6-780c-4143-90c7-b6ba1287c0a3,1,527,10.6,rack,14.7,yes,fondant,6.0,
8ad3b344-adb0-4db1-af9d-44c871d19fbe,1,522,10.6,conveyor,7.8,yes,glace,4.5,83.7
dce42962-80b7-453f-a00c-462d969c39e6,2,527,12.3,conveyor,7.7,no,,,
6d6564f5-1f5e-4a84-953b-7ceec1963333,1,526,9.9,conveyor,8.5,yes,glace,2.8,104.5
dc597922-98d2-4033-9298-112c94c06696,2,517,12.2,conveyor,6.4,yes,sprinkles,2.1,
6b6f2c74-89c0-47e6-93f0-002dad381b09,2,538,10.7,rack,14.1,no,,,
3b604014-daf3-414f-b674-1b0dfd412538,1,509,10.3,rack,17.0,yes,sprinkles,2.2,
dfaa23ec-e913-4da5-9e19-794659917d43,2,522,11.6,conveyor,6.4,no,,,
14388ecf-f2ae-41f7-85c2-b7cdf53f404d,2,509,9.2,rack,15.4,yes,sprinkles,1.9,
0087fb47-d011-4e02-bdc4-13d240c35d95,2,515,11.6,rack,13.4,no,,,
ed9ea0b1-63b7-4e59-b3e4-f1a0dfac0f13,2,525,11.5,rack,17.4,yes,fondant,6.7,
3539134c-5f0b-423f-be92-73459c455669,1,514,9.0,rack,15.9,yes,sprinkles,1.9,
278f59f4-5b8d-4b41-9ac3-63bf68582d39,1,535,11.8,conveyor,7.2,yes,sprinkles,2.0,
58f54a1c-2ecf-4bc8-be42-3ce8e09dc8bd,2,515,11.2,conveyor,7.3,no,,,
3fdef703-0cf3-4894-bfbe-f7baf018afd5,2,529,12.0,conveyor,10.0,yes,fondant,7.5,
f4717e86-e098-4a91-8818-24460f776472,1,512,9.9,conveyor,9.0,yes,glace,4.2,97.6
1ba0a582-8175-411c-885d-1ea953eec689,2,510,11.5,conveyor,5.3,no,,,
af422ac5-bc3e-4bb4-aa57-7a3fbe49ec31,2,518,10.5,conveyor,8.8,no,,,
84864190-e583-4a6b-b223-ff5b3cee2c9e,1,513,10.5,rack,12.8,yes,sprinkles,1.8,
1d2da349-85e4-4a24-8cd4-2b42881d569c,2,492,10.6,rack,14.0,no,,,
f6a0b020-5f25-480e-af4f-cf0e212b6549,1,514,14.0,rack,14.4,yes,glace,3.5,96.3
531d05f9-e74d-483f-8576-756002ac4fa5,1,519,13.1,conveyor,7.5,yes,glace,3.8,81.8
,1,539,11.5,conveyor,6.0,yes,glace,4.1,102.8
73b07a77-b6df-4d04-bf4d-4e543fbf3e4d,1,530,11.8,conveyor,5.2,yes,sprinkles,1.7,
6241464e-605f-4bb3-908c-952d93f91d01,2,528,10.2,rack,12.1,no,,,
84f3b39b-7c4e-498c-a696-e497d03b12d9,2,510,9.9,rack,17.7,yes,glace,4.6,94.3
d1960bfb-901c-41d6-afe6-8b21ab6d1706,2,511,11.9,conveyor,8.9,yes,fondant,6.4,
23ad7883-9270-4d1d-b9fd-c7bc51bfd45a,2,524,12.0,conveyor,9.8,yes,fondant,4.9,
d6d111d3-dcf1-46b7-921d-fa5f38b0717b,1,534,12.8,rack,14.7,yes,sprinkles,2.2,
acf92e8a-fd48-49b6-bc56-e4ab77ea0dcf,1,534,13.1,conveyor,6.1,yes,sprinkles,2.0,
73b3a00e-dd1d-4ff3-81bf-09a8f3f0133d,2,512,10.8,rack,15.1,yes,glace,4.3,93.6
861c6526-eac2-4eb2-a8d6-78d83384931c,1,524,11.4,conveyor,7.7,yes,sprinkles,2.2,
54d99df1-9355-40e1-8677-3fec73c7ae25,2,524,8.2,conveyor,5.1,no,,,
13ae3baf-e716-41f1-9fc5-df7063c66db5,1,533,13.0,rack,11.5,yes,fondant,6.3,
b259d49c-ff3f-4480-ab9b-5c03c9bca869,2,502,10.9,conveyor,9.8,yes,fondant,7.2,
